state,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,special_plan,old_account
35,-1.1820537211472184,0,0,-0.5917598578997325,1.3886520176793424,1.0746674794899325,1.3888128886618407,-3.523833793789478,-0.6583609852556433,-3.5228460839032154,-0.9546293828573076,-1.436582835359994,-0.953326741776436,0.30905634212785504,0.6178983400046135,0.3123672340444943,-1.1882184955849664,0,0,0
29,1.5052992633967182,0,0,-0.5917598578997325,-0.24927088731836836,1.2241735613473474,-0.24976192402478528,1.546548474588507,-1.110176461684688,1.546734866156792,-0.3929900561653313,-0.7721538816190466,-0.39082076989726217,1.1330095358114916,0.6178983400046135,1.1350198746658988,-0.4279320210630441,0,0,1
4,0.6011431190641787,1,0,-0.5917598578997325,-0.38698862036189785,0.5763138732985496,-0.38693990768411385,-0.8929936747633279,1.299506079270217,-0.8940885477851429,0.8924520647846143,0.5055941063443139,0.8923959784521027,-0.6940171110522234,-1.4139240428242903,-0.6960456802656142,0.3323544534588781,1,0,1
37,2.3341090623682126,0,0,-0.5917598578997325,1.441902874456174,-1.217759108990429,1.4417398272390614,2.071138783179929,-0.6081592656524162,2.0710942687716947,0.809392727738618,0.3011544282701762,0.8088989982512881,1.2046576396100683,-0.194830613126948,1.2013628295547216,-0.4279320210630441,1,0,1
26,-0.8053219943419937,0,1,2.3308682911405114,-1.8871937923160786,0.2773017095837198,-1.8872565951077942,-0.7746650337276689,-0.30694894803305306,-0.775759656044612,-0.24269220817733778,-0.9254836401746498,-0.24140512111685672,0.8105930687178946,0.6178983400046135,0.8165736911995485,-0.4279320210630441,0,0,0
48,1.002990294323085,0,1,1.8194083650584687,-0.20887368562559938,1.323844282585624,-0.2087165430873485,-0.31318333368859896,0.29547168720567324,-0.31404496082175537,0.378275216404636,-1.1299233182487876,0.3782303635312956,0.2732322902285666,-0.194830613126948,0.2725614611112008,0.3323544534588781,0,0,1
41,-0.0769739891852258,0,0,-0.5917598578997325,2.3398224938999856,-1.7659480758009503,2.3393374998445897,-1.2302303017149558,-0.15634378922337147,-1.2305138282239079,3.574082089412501,-0.056615008359564734,3.5730885006887902,-0.013360124965741862,-0.194830613126948,-0.019347540399620427,0.3323544534588781,1,0,0
35,0.224411392258954,0,0,-0.5917598578997325,-0.07666466190381131,-0.4702286997033546,-0.07693926744610345,0.700498691183546,1.3497077988734443,0.6998712291902464,-0.11810320260834282,0.7100337844184516,-0.11835693976828777,-0.2641284882607613,1.430627293136175,-0.25818217799938326,-1.1882184955849664,0,0,1
21,-0.780206545888312,0,0,-0.5917598578997325,-0.19602003054153685,-2.6131492063263013,-0.19575484384394726,0.3711506403009622,-1.9134039753363232,0.3704064717950418,-0.14578964829034177,0.25004450875164175,-0.14472440720012347,0.1657601345307008,1.430627293136175,0.16641273328908399,1.0926409279808003,0,0,0
32,-0.7299756489809487,0,0,-0.5917598578997325,0.20060704062382792,0.5264785126794113,0.20065712468340405,0.801078036063856,0.14486652839599168,0.801958900495802,1.5272627122075877,-0.2610546864337024,1.525215196816173,-2.091155135124476,-0.6011950896927287,-2.0892477329308963,-0.4279320210630441,0,0,0
49,-0.8806683397030386,0,0,-0.5917598578997325,1.0985266600676402,0.974996758251656,1.0982547972889316,0.5782257621133653,0.496278565618582,0.579222163101861,-0.9467189698053078,-0.9254836401746498,-0.944537585965824,-0.5865449553543582,-0.6011950896927287,-0.5898969524434979,-0.4279320210630441,0,0,0
23,-0.5541675098051771,0,0,-0.5917598578997325,-1.0737410491389647,0.5763138732985496,-1.0739099675843735,1.613601371175381,0.3456734068089004,1.6140199222445446,-1.538022345442283,-0.8743737206561154,-1.5378056031821399,-1.0164335781458202,-0.194830613126948,-1.0144918637319646,-0.4279320210630441,0,0,0
22,-1.0062455819714469,0,0,-0.5917598578997325,0.5256208906065578,0.07796026710716664,0.5257797473720488,2.4675397306493867,-0.20654550882659867,2.467844082254651,0.02032902580165131,-1.3854729158414596,0.02226955320150577,-0.049184176865030266,1.430627293136175,-0.04588472235514963,-0.4279320210630441,1,0,0
5,-0.10208943763890745,1,0,-0.5917598578997325,0.9332653804154049,1.5231857250621772,0.9329931319355678,1.1895904074642698,1.801523275302489,1.1894280165873454,-0.8656372360223114,-0.20994476691516797,-0.865435183670315,-1.2313778895415517,-0.194830613126948,-1.2267893193761978,-1.1882184955849664,0,0,0
11,-0.9560146850640836,0,0,-0.5917598578997325,-1.2353298559100392,-0.2708872572268014,-1.234851066523271,0.20154625481651728,-1.6623953773201872,0.20103374440173255,0.5265954611296297,-0.20994476691516797,0.527646012311701,0.30905634212785504,1.430627293136175,0.3123672340444943,-1.1882184955849664,0,0,0
46,-0.6043984067125404,0,1,2.038605476236487,-0.13909670088354478,-0.6197347815607694,-0.13958748045587577,-0.7766371777449298,0.5966820048250364,-0.775759656044612,1.1633837118156025,0.7611437039369859,1.164859808581077,0.5598247054228751,-0.194830613126948,0.5644704626220214,0.3323544534588781,0,0,0
43,-0.7048602005272671,0,0,-0.5917598578997325,0.2850739168905264,-0.17121653598852482,0.2849081697655115,-2.0545865009300464,-0.557957546049189,-2.054175721711918,0.8351015701576165,-0.823263801137581,0.8352664656831238,2.13608298899157,3.462449675965079,2.130164197998243,-0.4279320210630441,0,0,0
46,0.09883414999054575,0,0,-0.5917598578997325,-0.22172734070966246,-0.370557978465078,-0.22167824233074934,0.6531672347692823,0.14486652839599168,0.6534677422331747,-0.616459224884322,1.0678032210481925,-0.6149442430678708,-1.195553837642263,0.21153386343883274,-1.2002521374206687,1.0926409279808003,0,0,1
37,1.455068366489355,0,0,-0.5917598578997325,0.005965977922306378,0.12779562772630493,0.006231636032387064,-0.14949538025593723,2.4039439105412153,-0.1493125821241531,0.9952874344606096,0.45448418682577946,0.993471270274142,1.1330095358114916,0.21153386343883274,1.1350198746658988,-1.1882184955849664,0,0,1
32,-0.45370571599045056,0,0,-0.5917598578997325,-0.921333424570792,-0.9685823058947376,-0.9216100014744102,-0.2224647088945939,0.8476906028411724,-0.22355816125546676,0.35849918377463685,0.9144734624925892,0.360652051910071,-0.15665633256289546,-0.194830613126948,-0.15203345017726644,0.3323544534588781,0,0,0
41,-0.20255123145363405,0,0,-0.5917598578997325,0.6559936778877656,0.3769724308219964,0.6564768814096769,0.5900586262169312,-1.5117902185105057,0.590823034841129,-1.1227256602123006,1.7322321747891398,-1.1247152800833715,1.061361432012914,-0.194830613126948,1.0554083287993112,-1.1882184955849664,0,0,0
20,0.12394959844422741,0,1,1.0156856240724015,0.7129170075457577,-0.8689115846564609,0.712644244797748,0.8562980685471637,-1.5117902185105057,0.8553229104964338,-1.3541052419832904,-0.056615008359564734,-1.3532333311592861,-0.4074246958579156,0.6178983400046135,-0.40413667875479353,-0.4279320210630441,0,0,1
44,-0.0769739891852258,0,0,-0.5917598578997325,0.5898891660268716,-1.7659480758009503,0.589508101985438,0.465813553129489,-0.25674722842982584,0.4655336200570374,0.6353636405946251,-0.9765935596931843,0.6375104599443522,-0.12083228066360707,-0.6011950896927287,-0.12549626822173723,0.3323544534588781,0,0,0
31,1.5555301603040814,0,0,-0.5917598578997325,-1.795381970287059,-0.2708872572268014,-1.7954445588003696,-1.4944976000279273,0.14486652839599168,-1.4950137038792124,-0.584817572676323,0.35226434778871063,-0.5841821977307283,-0.8014892667500892,-0.194830613126948,-0.8021944080877309,-0.4279320210630441,0,0,1
19,1.7062228510261714,0,1,1.0156856240724015,-0.5632673186576155,0.12779562772630493,-0.5630029890736457,0.12266049412607798,-0.4575541068427346,0.12214781657471187,1.2761070978065976,-0.41438444498930566,1.2747242562137282,0.4165284978257209,1.0242628165703942,0.41851596186661105,0.3323544534588781,0,0,1
33,0.24952684071263564,0,0,-0.5917598578997325,2.292080346444896,-2.214466321373195,2.291811269285452,-0.8555229384353691,0.044463089189537286,-0.8546455838716326,-0.2506026212293376,0.8122536234555203,-0.25019427692746865,0.7747690168186062,-1.4139240428242903,0.776767918266255,-0.4279320210630441,1,0,1
42,1.5555301603040814,0,0,-0.5917598578997325,1.7981327439287698,0.8753260370133793,1.7981865564325927,-1.6897398577367646,-0.4575541068427346,-1.6899083490989106,-0.6045936053063221,-0.5166042840263745,-0.6061550872572584,0.058287978832835576,1.430627293136175,0.060264005466967176,-1.1882184955849664,0,0,1
21,-1.1067073757861734,0,0,-0.5917598578997325,-0.45125689578221156,-0.07154581475024824,-0.45174840390111964,0.25873843131708585,-0.10614206962014429,0.2590381030980713,0.7935719016346184,-1.8454621915082694,0.7957152645353694,-0.9806095262465319,1.0242628165703942,-0.9746860907986711,-0.4279320210630441,0,0,0
1,0.40021953143472555,0,0,-0.5917598578997325,0.34383348298909877,-1.2675944696095673,0.344315957964433,-0.4177069666034307,-0.40735238723950745,-0.41845280647516536,0.6571172764876241,0.9655833820111236,0.655088771565576,0.12993608263141238,0.6178983400046135,0.1266069603557899,-1.1882184955849664,0,0,1
18,-0.40347481908308724,0,0,-0.5917598578997325,0.5384745456906204,-2.1646309607540566,0.5387414466154496,-1.7804584825307697,0.5464802852218092,-1.7803951486651992,-1.7318274652162746,0.6589238648999172,-1.731167031015606,0.9180652244157604,-0.194830613126948,0.9227224190216653,-0.4279320210630441,0,0,0
1,0.7769512582399503,0,0,-0.5917598578997325,0.37137702959780466,0.17763098834544322,0.37131949805485204,-1.0132944598162477,0.044463089189537286,-1.012417439525674,-1.2611578886222947,0.5055941063443139,-1.2609471951478592,3.1033323902723597,-1.0075595662585095,3.0987713393750576,-0.4279320210630441,0,0,1
9,2.233647268553486,0,0,-0.5917598578997325,0.29976380841516925,-0.2708872572268014,0.3000301522161462,0.5387828817681457,-0.6081592656524162,0.539779199188351,0.8449895864726161,-0.2610546864337024,0.8440556214937365,-0.9447854743472435,-0.6011950896927287,-0.9481489088431418,1.0926409279808003,0,0,1
9,-1.5587854479524432,0,0,-0.5917598578997325,-1.0682323398172235,-0.07154581475024824,-1.0685092595662895,1.3138354805517118,-0.0559403500169171,1.314717431371437,-2.000781508984263,-0.6188241230634434,-1.9992362832392745,-1.1239057338436862,-1.0075595662585095,-1.1206405915540814,-0.4279320210630441,0,0,0
40,-0.4285902675367689,0,0,-0.5917598578997325,0.4466627236616007,1.5730210856813154,0.4469294103080256,-0.7214171452616222,0.8476906028411724,-0.7223956460439802,-0.707428974982318,1.1700230600852612,-0.7072303790792976,-3.6674134186931715,-1.820288519390071,-3.668210059284882,-0.4279320210630441,0,0,0
13,-0.7550910974346303,0,0,-0.5917598578997325,0.5935616389080322,0.6759845945368261,0.5938286683999049,0.6886658270799803,-0.4575541068427346,0.6882703574509784,0.1350300150556461,1.7833420943076743,0.13652857873946284,0.3807044459264325,0.21153386343883274,0.378710188933317,1.8529274025027227,0,0,0
50,0.3248731860736806,0,0,-0.5917598578997325,-0.027086278008140383,-0.719405502799046,-0.027252753679732757,-0.48278771917304336,-0.0559403500169171,-0.48341768821506464,-0.2723562571223365,-0.8743737206561154,-0.2721671664539992,1.2763057434086458,-1.0075595662585095,1.2809743754213092,-0.4279320210630441,0,0,1
29,0.8522976036009953,0,0,-0.5917598578997325,0.03718199741217337,-0.4203933390842163,0.03755574253727303,-0.8160800580901495,-1.863202255733096,-0.8152026199581223,0.6234980210166258,-1.1299233182487876,0.6243267262284343,-1.1597297857429745,0.6178983400046135,-1.160446364487375,-1.1882184955849664,0,0,1
5,-0.20255123145363405,0,0,-0.5917598578997325,-1.0865947042230275,0.17763098834544322,-1.0868716668277747,0.0891340458326415,-0.25674722842982584,0.08966537570476203,-0.36332600722033254,0.35226434778871063,-0.3644533024654257,-0.2283044363614729,0.6178983400046135,-0.23164499604385402,0.3323544534588781,0,0,0
45,-0.4788211644441322,0,0,-0.5917598578997325,-0.13542422800238368,0.5763138732985496,-0.1352669140414088,-1.3663082389059635,-0.557957546049189,-1.3674041147472673,-0.3573931974313326,-1.1299233182487876,-0.3556641466548138,-0.5148968515557808,1.8369917697019558,-0.5102854065769103,-0.4279320210630441,0,0,0
49,-0.9308992366104019,0,0,-0.5917598578997325,-0.35210012799087026,0.476643152060273,-0.35237537636837746,-0.5735063439670485,-0.15634378922337147,-0.5739044877813532,-1.8920133295192678,-2.2543415476565447,-1.8937664135119294,-1.052257630045109,-1.0075595662585095,-1.0542976366652583,-1.1882184955849664,1,0,0
3,-0.629513855166222,0,1,0.2850285868123406,-1.4942391940318744,-0.02171045413110995,-1.4940850513912933,-0.2658518772743353,0.9480940420476267,-0.26532129951683103,-0.47209418668532793,-1.6410225134341316,-0.46992317219277124,1.7420184180993963,-0.6011950896927287,1.74537505964307,-0.4279320210630441,0,0,0
16,0.27464228916631733,0,0,-0.5917598578997325,-1.2995981313303528,1.2740089219664856,-1.2996595627402765,0.231128415075432,0.29547168720567324,0.23119601092382847,0.14689563463364605,-0.41438444498930566,0.14531773455007474,-0.8373133186493776,-0.6011950896927287,-0.842000181021025,-0.4279320210630441,0,0,1
31,0.29975773761999897,1,0,-0.5917598578997325,-1.0535424482925801,-0.12138117536938654,-1.0533872771156552,0.45003640099140146,0.7974888832379452,0.44929239962206247,1.3176367663295963,2.447771048048622,1.3186700352667886,0.48817660162429766,0.21153386343883274,0.4848589167554338,1.0926409279808003,0,0,1
41,0.9025285005083585,0,0,-0.5917598578997325,-0.6477341949243134,0.9251613976325177,-0.6472540341557531,-0.6642249687610535,-0.557957546049189,-0.6643912873476414,-0.5096686486823264,-1.2321431572858563,-0.5094743733405256,-1.4821462528365714,-0.194830613126948,-1.4788925479537252,2.613213877024645,1,0,1
28,0.6764894644252237,0,0,-0.5917598578997325,-1.4189534999680784,-0.6695701421799077,-1.4184751391381203,-0.4689827110522167,-0.15634378922337147,-0.46949664212794323,0.496931412184631,0.9655833820111236,0.4968839669745586,-0.5507209034550697,0.21153386343883274,-0.5500911795102038,-0.4279320210630441,0,0,1
40,-0.4285902675367689,0,0,-0.5917598578997325,1.7320282320678764,0.9251613976325177,1.7322979186119705,-1.1217623807656016,1.1489009204605356,-1.121465633874791,1.3314799891705955,-0.005505088841030316,1.3318537689827072,-0.12083228066360707,0.21153386343883274,-0.12549626822173723,0.3323544534588781,0,0,0
13,0.9778748458694035,0,0,-0.5917598578997325,0.24467671519775747,-0.9187469452755993,0.24494293043169085,1.16986896729166,0.3456734068089004,1.1708666218045165,0.7995047114236185,-0.3632745254707712,0.8001098424406754,1.097185483912203,0.21153386343883274,1.0952141017326047,0.3323544534588781,0,0,1
43,0.12394959844422741,0,0,-0.5917598578997325,0.055544361817977304,-0.22105189660766314,0.055918149798757755,-0.14357894820415462,-0.35715066763628023,-0.1446722334284461,0.36838720008963644,0.6589238648999172,0.3694412077206837,-0.9089614224479547,-1.0075595662585095,-0.9083431359098477,0.3323544534588781,0,0,1
41,1.6308765056651264,0,1,1.7463426613324626,-0.576120973741678,-0.719405502799046,-0.575964688317047,-0.5991442161914414,0.9480940420476267,-0.5994264056077422,0.01241861274965153,1.2211329796037957,0.013480397390893871,0.3807044459264325,3.056085199399298,0.378710188933317,-0.4279320210630441,0,0,1
42,0.9025285005083585,0,0,-0.5917598578997325,-1.9092286296030434,0.3271370702028581,-1.9088594271801294,1.102816070704786,-0.10614206962014429,1.1035815657167638,0.06976910737664921,0.9144734624925892,0.07060991015987202,0.09411203073212399,-0.6011950896927287,0.10006977840026068,0.3323544534588781,0,0,1
42,1.5052992633967182,0,0,-0.5917598578997325,0.33465230078619684,-0.5200640603224929,0.33459468353188176,-0.287545461464206,0.09466480879276448,-0.28852304299536646,0.3624543903006365,-0.5166042840263745,0.360652051910071,-0.33577659205933813,-1.0075595662585095,-0.33779372386597084,-0.4279320210630441,0,0,1
8,0.4755658767957705,0,0,-0.5917598578997325,1.3482548159865735,-0.2708872572268014,1.3477675077244033,0.19365767874747378,-0.7085627048588706,0.19407322135817245,1.0486827225616078,-0.9765935596931843,1.05060078304312,-0.2641284882607613,-0.194830613126948,-0.25818217799938326,2.613213877024645,1,0,1
